word,count
massachusett,36.0
monthli,36.0
favorit,36.0
strengthen,36.0
prenat,36.0
sharp,36.0
rodney,36.0
liter,36.0
nih,36.0
seiz,36.0
fake,36.0
she,36.0
deem,36.0
student,36.0
expos,35.0
concret,35.0
facil,35.0
domin,35.0
bear,35.0
journalist,35.0
platform,35.0
haunt,35.0
excess,35.0
idaho,35.0
stretch,35.0
minim,35.0
mission,35.0
enthusiast,35.0
secret,35.0
sink,35.0
antonin,35.0
documentari,35.0
behalf,35.0
technolog,35.0
narr,35.0
surgeri,35.0
alloc,35.0
partnership,35.0
hfc,35.0
simplifi,35.0
settl,35.0
frankli,35.0
costa,35.0
display,35.0
physic,35.0
rebuild,35.0
pamkeynen,35.0
msnbc,35.0
supplement,35.0
tim,35.0
mitt,35.0
caught,35.0
blast,35.0
scene,34.0
maryland,34.0
caitlin,34.0
partisanship,34.0
cb,34.0
varieti,34.0
pose,34.0
weight,34.0
vital,34.0
conservat,34.0
reward,34.0
underli,34.0
guid,34.0
greatest,34.0
channel,34.0
demis,34.0
tape,34.0
architect,34.0
stopgap,34.0
predecessor,34.0
garner,34.0
forget,34.0
scavino,34.0
caucuss,34.0
regist,34.0
crazi,34.0
climat,34.0
cultur,34.0
shoulder,34.0
chao,34.0
pirro,34.0
heat,34.0
stun,34.0
modifi,33.0
afraid,33.0
applic,33.0
anymor,33.0
judgment,33.0
complaint,33.0
sole,33.0
forev,33.0
fed,33.0
heavi,33.0
counter,33.0
maneuv,33.0
barton,33.0
hint,33.0
explicitli,33.0
fortun,33.0
outreach,33.0
impli,33.0
lunch,33.0
drastic,33.0
statewid,33.0
alik,33.0
affluent,33.0
pac,33.0
ideal,33.0
wonk,33.0
profession,33.0
oregon,33.0
translat,33.0
distribut,33.0
verma,33.0
eas,33.0
mile,33.0
ceil,33.0
viabl,33.0
waver,33.0
poorest,33.0
contend,33.0
creation,32.0
lowest,32.0
corker,32.0
assembl,32.0
enemi,32.0
biden,32.0
steel,32.0
firmli,32.0
surround,32.0
rider,32.0
siriusxm,32.0
intact,32.0
character,32.0
larri,32.0
youd,32.0
cbss,32.0
export,32.0
dickerson,32.0
hail,32.0
broadcast,32.0
stamp,32.0
byrd,32.0
daughter,32.0
trip,32.0
easter,32.0
fuel,32.0
clarifi,32.0
precis,32.0
bureaucrat,32.0
dislik,32.0
captur,32.0
jimmi,32.0
ivanka,32.0
patriot,32.0
molina,32.0
discov,32.0
itll,32.0
eat,32.0
recruit,32.0
merit,32.0
tens,32.0
nebraska,31.0
see,31.0
dean,31.0
sway,31.0
photo,31.0
enhanc,31.0
feet,31.0
driven,31.0
contract,31.0
fought,31.0
scare,31.0
vacat,31.0
counterpart,31.0
forg,31.0
alleg,31.0
founder,31.0
circl,31.0
denounc,31.0
babi,31.0
energ,31.0
congressmen,31.0
dana,31.0
slowli,31.0
drove,31.0
mortal,31.0
kelli,31.0
shame,31.0
broker,31.0
devic,31.0
jennif,31.0
length,31.0
slam,31.0
fresh,31.0
partli,31.0
wife,31.0
louisiana,31.0
rollback,31.0
concept,31.0
card,31.0
smart,31.0
insuffici,30.0
inabl,30.0
anthem,30.0
lament,30.0
fallout,30.0
concentr,30.0
flood,30.0
grand,30.0
klein,30.0
roe,30.0
explan,30.0
flank,30.0
reshap,30.0
breast,30.0
calendar,30.0
libertarian,30.0
ann,30.0
star,30.0
fan,30.0
clash,30.0
edg,30.0
agent,30.0
glad,30.0
nonetheless,30.0
prevail,30.0
william,30.0
spur,30.0
discretionari,30.0
axio,30.0
territori,30.0
surgeon,30.0
exagger,30.0
cave,30.0
car,30.0
behavior,30.0
super,30.0
coon,30.0
proud,30.0
columbia,30.0
extraordinari,29.0
unfavor,29.0
undercut,29.0
soar,29.0
cold,29.0
distanc,29.0
anniversari,29.0
assault,29.0
flag,29.0
mobil,29.0
loyalti,29.0
kasich,29.0
rape,29.0
proven,29.0
upstat,29.0
master,29.0
marri,29.0
ed,29.0
billi,29.0
tougher,29.0
smith,29.0
restructur,29.0
logic,29.0
murthi,29.0
ben,29.0
referendum,29.0
bold,29.0
joseph,29.0
permit,29.0
premis,29.0
magic,29.0
martin,29.0
pew,29.0
elizabeth,29.0
surprisingli,29.0
imag,29.0
imperil,29.0
portray,29.0
overse,29.0
riski,29.0
redistribut,29.0
persist,29.0
fashion,29.0
huddl,29.0
downplay,29.0
pill,29.0
versu,29.0
bankruptci,29.0
robust,28.0
space,28.0
incentiv,28.0
morgan,28.0
flow,28.0
cheap,28.0
devot,28.0
freedomwork,28.0
issa,28.0
clariti,28.0
liberti,28.0
orrin,28.0
marco,28.0
suspect,28.0
wish,28.0
sudden,28.0
corp,28.0
deregul,28.0
weekli,28.0
hollywood,28.0
foot,28.0
democraci,28.0
tight,28.0
crimin,28.0
oklahoma,28.0
capito,28.0
fairli,28.0
unanim,28.0
legaci,28.0
gallup,28.0
sexual,28.0
longest,28.0
outrag,28.0
connecticut,28.0
scientist,28.0
costello,28.0
gdp,28.0
commission,28.0
milbank,28.0
maker,28.0
corner,28.0
drama,28.0
advic,28.0
regularli,28.0
crush,28.0
nervou,28.0
poorli,28.0
painkil,28.0
harvard,28.0
finger,27.0
heitkamp,27.0
accur,27.0
ordinari,27.0
heidi,27.0
mechan,27.0
hanniti,27.0
mammogram,27.0
ram,27.0
arrang,27.0
japan,27.0
unemploy,27.0
disappear,27.0
ceremoni,27.0
discourag,27.0
sponsor,27.0
geograph,27.0
leahi,27.0
pace,27.0
templ,27.0
australia,27.0
attribut,27.0
subsequ,27.0
statist,27.0
steep,27.0
integr,27.0
levitt,27.0
dental,27.0
web,27.0
explor,27.0
cadillac,27.0
appointe,27.0
accommod,27.0
recov,27.0
jone,27.0
breath,27.0
grassley,27.0
prime,27.0
experienc,27.0
clock,27.0
analyz,27.0
backer,27.0
jenni,27.0
vehicl,27.0
strateg,27.0
matthew,27.0
last,27.0
russian,27.0
absenc,27.0
inbox,27.0
hewitt,27.0
armi,27.0
markup,27.0
distinct,27.0
hole,27.0
jr,27.0
surg,27.0
escap,27.0
index,27.0
rescu,27.0
episod,27.0
businessman,27.0
castro,27.0
blum,27.0
courag,27.0
transpar,26.0
slate,26.0
react,26.0
reinsur,26.0
ride,26.0
jan,26.0
chant,26.0
wind,26.0
greatli,26.0
orourk,26.0
background,26.0
genuin,26.0
destruct,26.0
bunch,26.0
ridicul,26.0
reliabl,26.0
shelley,26.0
spark,26.0
ethic,26.0
theme,26.0
knock,26.0
dedic,26.0
yield,26.0
newborn,26.0
honor,26.0
arguabl,26.0
properli,26.0
omb,26.0
allianc,26.0
diminish,26.0
dysfunct,26.0
stem,26.0
threw,26.0
muscl,26.0
hoyer,26.0
depress,26.0
absent,26.0
pat,26.0
smile,26.0
stupid,26.0
shout,26.0
anthoni,26.0
framework,26.0
boast,26.0
chosen,26.0
loyal,26.0
closest,26.0
stumbl,26.0
lo,26.0
fare,26.0
catch,26.0
thune,25.0
affirm,25.0
flake,25.0
paint,25.0
forgo,25.0
drag,25.0
georgetown,25.0
frame,25.0
hot,25.0
tour,25.0
lock,25.0
gang,25.0
proport,25.0
fallen,25.0
climb,25.0
massi,25.0
empti,25.0
dog,25.0
barbara,25.0
illustr,25.0
emot,25.0
canada,25.0
defi,25.0
combat,25.0
permiss,25.0
seemingli,25.0
gina,25.0
airport,25.0
uniti,25.0
stephanopoulo,25.0
near,25.0
pack,25.0
tire,25.0
gohmert,25.0
angel,25.0
roger,25.0
mississippi,25.0
underway,25.0
richest,25.0
plank,25.0
mchenri,25.0
nice,25.0
puriti,25.0
dictat,25.0
dark,25.0
math,25.0
realist,25.0
locat,25.0
inclus,25.0
de,25.0
shield,25.0
iron,25.0
unconstitut,24.0
solid,24.0
intellig,24.0
reassur,24.0
pivot,24.0
wipe,24.0
outsid,24.0
loud,24.0
openli,24.0
chairmen,24.0
acceler,24.0
bulli,24.0
defer,24.0
retail,24.0
longstand,24.0
mere,24.0
insurg,24.0
environment,24.0
automat,24.0
jason,24.0
cecil,24.0
strain,24.0
irrespons,24.0
lengthi,24.0
unsuccess,24.0
suppli,24.0
su,24.0
prematur,24.0
percept,24.0
bullet,24.0
intervent,24.0
shi,24.0
comparison,24.0
brown,24.0
jam,24.0
urgent,24.0
jack,24.0
unfold,24.0
donovan,24.0
millionair,24.0
squar,24.0
stimulu,24.0
yeah,24.0
pure,24.0
crack,24.0
circuit,24.0
donnelli,24.0
durbin,24.0
gradual,24.0
unravel,24.0
memo,24.0
priorit,24.0
overdos,24.0
hesit,24.0
meaning,24.0
modif,24.0
arcan,24.0
wisdom,24.0
stakehold,24.0
giveaway,24.0
joke,24.0
fbi,24.0
erod,24.0
unaccept,24.0
profil,23.0
rollout,23.0
client,23.0
skimpier,23.0
mood,23.0
editor,23.0
heller,23.0
mortgag,23.0
pend,23.0
afghanistan,23.0
engin,23.0
demograph,23.0
materi,23.0
welcom,23.0
schweikert,23.0
pete,23.0
asset,23.0
elev,23.0
hostil,23.0
wise,23.0
bypass,23.0
unknown,23.0
andi,23.0
policymak,23.0
victim,23.0
endang,23.0
compens,23.0
manner,23.0
audio,23.0
digit,23.0
anytim,23.0
fatal,23.0
commonli,23.0
trap,23.0
lash,23.0
levi,23.0
envis,23.0
gardner,23.0
pair,23.0
doina,23.0
critiqu,23.0
kansass,23.0
chiacu,23.0
hostag,23.0
affili,23.0
advers,23.0
rick,23.0
style,23.0
silver,23.0
fred,23.0
straightforward,23.0
attende,23.0
withdrew,23.0
julia,23.0
pour,23.0
burn,23.0
levin,23.0
station,23.0
cri,23.0
tokyo,22.0
pan,22.0
ratio,22.0
alongsid,22.0
hide,22.0
pompeo,22.0
editori,22.0
cowan,22.0
offens,22.0
aliv,22.0
sting,22.0
pretend,22.0
incompet,22.0
humana,22.0
conting,22.0
vagu,22.0
avenu,22.0
crime,22.0
phrase,22.0
disadvantag,22.0
chen,22.0
rework,22.0
inch,22.0
revolut,22.0
transport,22.0
puerto,22.0
tide,22.0
risen,22.0
mode,22.0
mr,22.0
hook,22.0
conven,22.0
jeopard,22.0
deeper,22.0
contact,22.0
humili,22.0
navig,22.0
excel,22.0
bulk,22.0
quietli,22.0
borrow,22.0
ezra,22.0
pois,22.0
sidelin,22.0
pattern,22.0
usa,22.0
bolster,22.0
decent,22.0
redirect,22.0
crowley,22.0
strict,22.0
steer,22.0
deploy,22.0
mass,22.0
heath,22.0
explos,21.0
christoph,21.0
furiou,21.0
carter,21.0
distort,21.0
huffington,21.0
rational,21.0
mercer,21.0
ineffect,21.0
immin,21.0
specul,21.0
unfair,21.0
rein,21.0
statut,21.0
blog,21.0
cnbc,21.0
catherin,21.0
transfer,21.0
atlant,21.0
bailout,21.0
thrown,21.0
oust,21.0
dump,21.0
supposedli,21.0
stein,21.0
counsel,21.0
testimoni,21.0
tag,21.0
belong,21.0
phil,21.0
oldest,21.0
unwil,21.0
obscur,21.0
aftermath,21.0
gig,21.0
norm,21.0
destabil,21.0
expenditur,21.0
rout,21.0
rock,21.0
profound,21.0
graduat,21.0
unexpect,21.0
phillip,21.0
gambl,21.0
kane,21.0
parliamentari,21.0
constantli,21.0
sworn,21.0
deport,21.0
church,21.0
actor,21.0
china,21.0
indefinit,21.0
poe,21.0
vet,21.0
bagley,21.0
scope,21.0
passion,21.0
loath,21.0
attach,21.0
relev,21.0
neighbor,21.0
forgotten,21.0
pin,21.0
shore,21.0
wound,21.0
rico,21.0
penal,21.0
discount,21.0
adam,21.0
dinner,20.0
mom,20.0
goodby,20.0
doug,20.0
hypothet,20.0
aw,20.0
drink,20.0
grave,20.0
baselin,20.0
deliveri,20.0
ral,20.0
corrupt,20.0
membership,20.0
driver,20.0
centerpiec,20.0
shortag,20.0
litig,20.0
bench,20.0
lou,20.0
peril,20.0
fla,20.0
gender,20.0
boo,20.0
gridlock,20.0
comstock,20.0
recalcitr,20.0
seema,20.0
plea,20.0
bat,20.0
sickest,20.0
instinct,20.0
rapidli,20.0
hugh,20.0
josh,20.0
embolden,20.0
carrier,20.0
peac,20.0
resort,20.0
republ,20.0
privileg,20.0
philosoph,20.0
alic,20.0
joyc,20.0
ironi,20.0
compli,20.0
preliminari,20.0
charact,20.0
instruct,20.0
elmendorf,20.0
squeez,20.0
alexand,20.0
anchor,20.0
emili,20.0
timothi,20.0
fractur,20.0
tick,20.0
singaporean,20.0
cynic,20.0
soften,20.0
australian,20.0
simultan,20.0
binari,20.0
jeffrey,20.0
alker,20.0
faster,20.0
inspir,20.0
jacob,20.0
cox,20.0
dylan,20.0
bail,20.0
putin,19.0
supermajor,19.0
footbal,19.0
discredit,19.0
rival,19.0
blood,19.0
band,19.0
vladimir,19.0
coincid,19.0
store,19.0
reset,19.0
mexican,19.0
transcript,19.0
avik,19.0
season,19.0
persuas,19.0
exceed,19.0
minnesota,19.0
refin,19.0
chunk,19.0
correctli,19.0
charm,19.0
sat,19.0
feasibl,19.0
perfectli,19.0
trim,19.0
spin,19.0
statutori,19.0
own,19.0
mayor,19.0
weigel,19.0
treasur,19.0
isakson,19.0
northern,19.0
johnni,19.0
bump,19.0
daniel,19.0
resembl,19.0
raul,19.0
contributor,19.0
eastern,19.0
todd,19.0
east,19.0
legitim,19.0
interact,19.0
repair,19.0
wilson,19.0
applaus,19.0
palmer,19.0
proposit,19.0
decri,19.0
emanuel,19.0
scholar,19.0
rubin,19.0
voluntari,19.0
chaffetz,19.0
delib,19.0
reconcil,19.0
contain,19.0
pa,19.0
outstand,19.0
crash,19.0
husband,19.0
scorekeep,19.0
explicit,19.0
perdu,19.0
arbitrari,19.0
marker,19.0
oversight,19.0
tilt,19.0
workplac,19.0
coalesc,19.0
cato,19.0
proof,19.0
thank,19.0
temporarili,19.0
wear,19.0
cajol,19.0
privaci,19.0
orthodoxi,19.0
trent,19.0
petit,19.0
tear,19.0
undergo,19.0
stack,19.0
commerci,19.0
analys,19.0
shrug,19.0
sandwich,19.0
ian,19.0
convert,19.0
coulter,19.0
ident,19.0
dole,19.0
loos,19.0
cabl,19.0
constant,18.0
skinni,18.0
uphold,18.0
consolid,18.0
brace,18.0
revisit,18.0
outnumb,18.0
likewis,18.0
terrif,18.0
philadelphia,18.0
stefanik,18.0
uphil,18.0
consequenti,18.0
injuri,18.0
spirit,18.0
curtail,18.0
ileana,18.0
tenur,18.0
substitut,18.0
dunham,18.0
accompani,18.0
michel,18.0
certainti,18.0
duti,18.0
herald,18.0
unrealist,18.0
feinstein,18.0
assign,18.0
curb,18.0
incorpor,18.0
mirror,18.0
amodei,18.0
norquist,18.0
jost,18.0
infight,18.0
thwart,18.0
lewi,18.0
contrari,18.0
curbelo,18.0
scratch,18.0
buyer,18.0
urgenc,18.0
honestli,18.0
keith,18.0
dissent,18.0
tone,18.0
unpredict,18.0
hanchett,18.0
fli,18.0
wild,18.0
inherit,18.0
memori,18.0
lane,18.0
stark,18.0
array,18.0
mario,18.0
ruth,18.0
cdc,18.0
ianhanchett,18.0
timet,18.0
fraction,18.0
artifici,18.0
applaud,18.0
dealt,18.0
convict,18.0
inclin,18.0
iphon,18.0
unchang,18.0
essenc,18.0
palin,18.0
franc,18.0
slip,18.0
obsess,18.0
repatri,18.0
toxic,18.0
shortcom,18.0
bennet,18.0
pollster,18.0
meantim,18.0
appreci,18.0
slim,18.0
command,18.0
placat,18.0
default,18.0
headquart,18.0
belluz,18.0
cr,18.0
pave,18.0
charit,17.0
perriello,17.0
quiet,17.0
guard,17.0
cliff,17.0
birnbaum,17.0
median,17.0
disclosur,17.0
nov,17.0
roosevelt,17.0
blind,17.0
recoveri,17.0
accuraci,17.0
krauthamm,17.0
quit,17.0
outlook,17.0
minist,17.0
wealthier,17.0
coordin,17.0
blockad,17.0
sensit,17.0
worsen,17.0
dawn,17.0
tavenn,17.0
incident,17.0
heroin,17.0
femal,17.0
bond,17.0
oati,17.0
shed,17.0
sept,17.0
youngest,17.0
sanctuari,17.0
unhappi,17.0
hudson,17.0
upward,17.0
bankrupt,17.0
tap,17.0
architectur,17.0
pentagon,17.0
evolv,17.0
bureau,17.0
overreach,17.0
departur,17.0
furi,17.0
surfac,17.0
toss,17.0
kabul,17.0
yorker,17.0
bother,17.0
taliban,17.0
san,17.0
occas,17.0
barletta,17.0
bless,17.0
mutual,17.0
cori,17.0
grappl,17.0
iii,17.0
curv,17.0
ditch,17.0
prop,17.0
harsh,17.0
benchmark,17.0
faso,17.0
retire,17.0
unitedhealth,17.0
await,17.0
hypocrisi,17.0
countless,17.0
maximum,17.0
render,17.0
clerk,17.0
stat,17.0
redistrict,17.0
site,17.0
resum,17.0
breakthrough,17.0
ambit,17.0
bastien,17.0
bright,17.0
landmark,17.0
upend,17.0
nrcc,17.0
iraq,17.0
adler,17.0
shake,17.0
carlson,17.0
formula,17.0
god,17.0
cm,17.0
solidli,17.0
immor,17.0
rampel,17.0
island,17.0
grasp,17.0
aaron,17.0
amanda,17.0
linger,17.0
rough,16.0
coast,16.0
pronounc,16.0
nonsens,16.0
childless,16.0
famous,16.0
invis,16.0
intraparti,16.0
marathon,16.0
needi,16.0
reed,16.0
uncomfort,16.0
interven,16.0
abruptli,16.0
canadian,16.0
heavey,16.0
decim,16.0
propel,16.0
chapter,16.0
conceiv,16.0
tanf,16.0
fade,16.0
anxiou,16.0
disciplin,16.0
benjamin,16.0
cannon,16.0
multin,16.0
weed,16.0
mccaskil,16.0
empir,16.0
simpler,16.0
fold,16.0
ideologu,16.0
london,16.0
snap,16.0
rebuk,16.0
derid,16.0
friendli,16.0
paycheck,16.0
hsa,16.0
seventh,16.0
unnecessari,16.0
naral,16.0
mcintosh,16.0
spare,16.0
song,16.0
award,16.0
constrain,16.0
revamp,16.0
overli,16.0
ga,16.0
loosen,16.0
entireti,16.0
western,16.0
reliev,16.0
smoke,16.0
triumph,16.0
dodg,16.0
elabor,16.0
becker,16.0
holland,16.0
joel,16.0
frumin,16.0
lanhe,16.0
equival,16.0
tune,16.0
likelihood,16.0
wrap,16.0
green,16.0
fraud,16.0
ko,16.0
dougla,16.0
boyl,16.0
bureaucraci,16.0
reckless,16.0
northam,16.0
perceiv,16.0
farm,16.0
exploit,16.0
macdonough,16.0
tighten,16.0
slight,16.0
obstructionist,16.0
fiasco,16.0
absurd,16.0
withdrawn,16.0
jeff_poor,16.0
overnight,16.0
damn,16.0
cruel,16.0
buffett,16.0
exampl,16.0
princip,16.0
alex,16.0
brother,16.0
segment,16.0
contradict,16.0
fantasi,16.0
swath,16.0
scrutini,16.0
depriv,16.0
backward,16.0
rage,16.0
baker,16.0
patrol,16.0
ginsburg,16.0
sheet,16.0
cautiou,16.0
repmarkmeadow,16.0
ear,16.0
relax,15.0
grim,15.0
delic,15.0
brink,15.0
problemat,15.0
pm,15.0
silent,15.0
moodi,15.0
implos,15.0
steni,15.0
recount,15.0
pride,15.0
mcauliff,15.0
limbaugh,15.0
intellectu,15.0
franklin,15.0
academi,15.0
federalist,15.0
instabl,15.0
sullivan,15.0
drown,15.0
coincident,15.0
jeanin,15.0
bell,15.0
chain,15.0
postur,15.0
monopoli,15.0
reconsid,15.0
komen,15.0
inflict,15.0
recognit,15.0
frenzi,15.0
ii,15.0
contempl,15.0
intransig,15.0
proclaim,15.0
pundit,15.0
denver,15.0
stir,15.0
tenet,15.0
pediatr,15.0
anderson,15.0
weekday,15.0
guidanc,15.0
cooney,15.0
marshal,15.0
culmin,15.0
vastli,15.0
unexpectedli,15.0
playbook,15.0
represent,15.0
censu,15.0
kelsey,15.0
yank,15.0
jake,15.0
woodson,15.0
mock,15.0
midst,15.0
regress,15.0
intensifi,15.0
strongest,15.0
camp,15.0
plant,15.0
tariff,15.0
outspoken,15.0
classic,15.0
unilater,15.0
cathol,15.0
rip,15.0
crow,15.0
appetit,15.0
wrangl,15.0
auto,15.0
downsid,15.0
violenc,15.0
fat,15.0
moon,15.0
camera,15.0
mari,15.0
darrel,15.0
guidelin,15.0
gear,15.0
pervers,15.0
articul,15.0
jeopardi,15.0
inject,15.0
collabor,15.0
dobb,15.0
kassam,15.0
anxieti,15.0
equiti,15.0
copi,15.0
occasion,15.0
iter,15.0
rethink,15.0
boss,15.0
ruin,15.0
instrument,15.0
potu,15.0
inher,15.0
needl,15.0
steadili,15.0
recept,15.0
patienc,15.0
flee,15.0
sincer,15.0
ineffici,15.0
pillar,15.0
wolf,15.0
dare,15.0
grab,15.0
ocar,15.0
omaha,15.0
murray,15.0
virtu,15.0
entertain,15.0
bowl,15.0
amaz,15.0
broaden,15.0
headach,15.0
caregiv,15.0
unbeliev,15.0
quest,15.0
approxim,15.0
rescind,15.0
raw,14.0
craig,14.0
forbid,14.0
hunt,14.0
untouch,14.0
admir,14.0
tini,14.0
occupi,14.0
taxabl,14.0
lobiondo,14.0
cia,14.0
standoff,14.0
burgess,14.0
unrel,14.0
pen,14.0
pushback,14.0
attitud,14.0
ownership,14.0
defianc,14.0
hr,14.0
wildli,14.0
sad,14.0
henri,14.0
incur,14.0
slide,14.0
wyden,14.0
campbel,14.0
ardent,14.0
lesli,14.0
horribl,14.0
machin,14.0
metro,14.0
tapper,14.0
randpaul,14.0
congratul,14.0
interestingli,14.0
caucus,14.0
foster,14.0
desanti,14.0
rod,14.0
michellediana,14.0
brain,14.0
skittish,14.0
edward,14.0
uneasi,14.0
harden,14.0
flurri,14.0
chop,14.0
marlow,14.0
doherti,14.0
grate,14.0
malpractic,14.0
increment,14.0
oct,14.0
nutrit,14.0
warm,14.0
underestim,14.0
falter,14.0
salari,14.0
miami,14.0
richer,14.0
nuanc,14.0
louie,14.0
grip,14.0
ship,14.0
dannenfels,14.0
personnel,14.0
facto,14.0
ky,14.0
laugh,14.0
elis,14.0
vacant,14.0
bitter,14.0
jungl,14.0
subcommitte,14.0
volum,14.0
boy,14.0
surrend,14.0
nixon,14.0
heed,14.0
hing,14.0
dig,14.0
valid,14.0
calif,14.0
slew,14.0
appl,14.0
entrench,14.0
shepherd,14.0
dime,14.0
gubernatori,14.0
wichita,14.0
samuel,14.0
guardian,14.0
afterward,14.0
hispan,14.0
encount,14.0
marriag,14.0
snell,14.0
valuabl,14.0
gosar,14.0
emphasi,14.0
basement,14.0
endow,14.0
appel,14.0
weapon,14.0
caddel,14.0
briefli,14.0
marc,14.0
delawar,13.0
akin,13.0
hedg,13.0
crippl,13.0
compass,13.0
pare,13.0
whatsoev,13.0
unwind,13.0
discret,13.0
color,13.0
torpedo,13.0
expertis,13.0
stroke,13.0
exam,13.0
wicker,13.0
sach,13.0
visa,13.0
jointli,13.0
robinson,13.0
hefti,13.0
coher,13.0
ehb,13.0
lake,13.0
shoot,13.0
factori,13.0
scandal,13.0
nra,13.0
row,13.0
slice,13.0
warner,13.0
silenc,13.0
oral,13.0
alexia,13.0
breakdown,13.0
teacher,13.0
endur,13.0
groundwork,13.0
commonwealth,13.0
span,13.0
mountain,13.0
quist,13.0
hawkin,13.0
flame,13.0
swiftli,13.0
tent,13.0
allot,13.0
relish,13.0
abroad,13.0
tester,13.0
sake,13.0
aspir,13.0
interst,13.0
pragmat,13.0
albani,13.0
unleash,13.0
dissatisfact,13.0
sp,13.0
walsh,13.0
fractiou,13.0
dian,13.0
squabbl,13.0
corral,13.0
cautious,13.0
temper,13.0
wade,13.0
conway,13.0
chariti,13.0
suicid,13.0
summari,13.0
manipul,13.0
jessica,13.0
rebellion,13.0
lord,13.0
dick,13.0
miller,13.0
newsmax,13.0
smooth,13.0
capac,13.0
bind,13.0
portland,13.0
undoubtedli,13.0
fernndez,13.0
bound,13.0
pile,13.0
gift,13.0
rightli,13.0
usher,13.0
irrelev,13.0
guest,13.0
balloon,13.0
wh,13.0
user,13.0
nichola,13.0
philip,13.0
ramp,13.0
lieuten,13.0
bore,13.0
latitud,13.0
rug,13.0
visibl,13.0
thin,13.0
binder,13.0
mcdaniel,13.0
absorb,13.0
sweet,13.0
belt,13.0
elit,13.0
abbi,13.0
termin,13.0
distrust,13.0
imperfect,13.0
therapi,13.0
disclos,13.0
verg,13.0
virginian,13.0
bite,13.0
reinstat,13.0
la,13.0
cure,13.0
perpetu,13.0
brag,13.0
sleep,13.0
allegedli,13.0
interfer,13.0
backfir,13.0
don,13.0
licens,13.0
storm,13.0
beg,13.0
diann,13.0
cool,13.0
outperform,13.0
adher,13.0
gambit,13.0
famou,13.0
greet,13.0
kansan,13.0
canvass,13.0
candidaci,13.0
tree,12.0
linda,12.0
remot,12.0
distract,12.0
spearhead,12.0
maxim,12.0
demor,12.0
avaler,12.0
rack,12.0
hamper,12.0
gross,12.0
feud,12.0
yearli,12.0
anim,12.0
polic,12.0
outset,12.0
earliest,12.0
ap,12.0
wallac,12.0
nelson,12.0
hat,12.0
comput,12.0
malcolm,12.0
lamar,12.0
string,12.0
tinker,12.0
luck,12.0
aris,12.0
dispar,12.0
clamor,12.0
wit,12.0
huckabe,12.0
dress,12.0
sequestr,12.0
blumenth,12.0
entrepreneur,12.0
kao,12.0
cater,12.0
tendenc,12.0
circul,12.0
dire,12.0
rumor,12.0
slain,12.0
forum,12.0
gold,12.0
bork,12.0
eugen,12.0
fallon,12.0
weaker,12.0
ala,12.0
toler,12.0
budg,12.0
parallel,12.0
fairer,12.0
dionn,12.0
toll,12.0
plummet,12.0
pallon,12.0
sight,12.0
forthcom,12.0
downward,12.0
profess,12.0
cent,12.0
surveil,12.0
lever,12.0
compound,12.0
viewpoint,12.0
furious,12.0
indirect,12.0
sigh,12.0
carlo,12.0
hogu,12.0
alito,12.0
undocu,12.0
provok,12.0
carv,12.0
column,12.0
entic,12.0
steam,12.0
wholesal,12.0
forta,12.0
bubbl,12.0
ross,12.0
nationalist,12.0
bluff,12.0
cra,12.0
nightmar,12.0
midwest,12.0
magazin,12.0
ampl,12.0
overst,12.0
joan,12.0
buoy,12.0
heartless,12.0
senatori,12.0
youth,12.0
swept,12.0
outpati,12.0
kiss,12.0
everybodi,12.0
talli,12.0
staunchli,12.0
ariz,12.0
immens,12.0
print,12.0
bent,12.0
slavitt,12.0
tailor,12.0
unlimit,12.0
unten,12.0
unfortun,12.0
nicknam,12.0
strictli,12.0
resurrect,12.0
warfar,12.0
bend,12.0
savil,12.0
wield,12.0
imper,12.0
omin,12.0
rachel,12.0
podium,12.0
fantast,12.0
diagnos,12.0
winnabl,12.0
audit,12.0
messi,12.0
fraught,12.0
reinforc,12.0
leve,12.0
tempt,12.0
tricki,12.0
chairwoman,12.0
mast,12.0
advisor,12.0
garthwait,12.0
complianc,12.0
retak,12.0
terri,12.0
shove,12.0
rocki,12.0
idiot,12.0
myth,12.0
oil,12.0
simplif,12.0
minu,12.0
opiat,12.0
neighborhood,12.0
habit,12.0
tort,12.0
popularli,12.0
gavel,12.0
drawbaugh,12.0
dividend,12.0
perri,12.0
nick,12.0
throat,12.0
stephani,12.0
rebel,12.0
creativ,12.0
carolin,12.0
sizabl,12.0
phenomen,11.0
stream,11.0
raheem,11.0
differenti,11.0
unwis,11.0
remak,11.0
slogan,11.0
bader,11.0
grill,11.0
newspap,11.0
tradeoff,11.0
intrus,11.0
slower,11.0
fool,11.0
anncoult,11.0
introduct,11.0
anto,11.0
injunct,11.0
hotli,11.0
crap,11.0
plausibl,11.0
stunt,11.0
nonstart,11.0
util,11.0
goldman,11.0
plow,11.0
hardcor,11.0
hotel,11.0
ammunit,11.0
hidden,11.0
boom,11.0
accumul,11.0
oath,11.0
ticket,11.0
lancet,11.0
transmit,11.0
specialist,11.0
everyon,11.0
characterist,11.0
roadblock,11.0
van,11.0
thread,11.0
alec,11.0
stone,11.0
strang,11.0
austin,11.0
gloat,11.0
horn,11.0
clarenc,11.0
tab,11.0
panetta,11.0
burk,11.0
daunt,11.0
fissur,11.0
flatli,11.0
zone,11.0
retroact,11.0
fluctuat,11.0
skimpi,11.0
tucker,11.0
necess,11.0
hardship,11.0
